image_id,Suspicious_because
004dd32d9cd167d9cc31c13b704498af,No cancerous tissue but ISUP Grade > 0
00d8a8c04886379e266406fdeff81c45,No cancerous tissue but ISUP Grade > 0
014006841b9807edc0ff277c4ab29b91,No cancerous tissue but ISUP Grade > 0
01dfcde514052a6dc35ea4407f41d6e1,No cancerous tissue but ISUP Grade > 0
053a397c936bffc98e62367a81d6c905,No cancerous tissue but ISUP Grade > 0
0e5806abc1cf909123d584e504dd9bf9,No cancerous tissue but ISUP Grade > 0
0e62a4cba998a03d20295e07ebc30958,No cancerous tissue but ISUP Grade > 0
0f914d1f044c187e6a5be7e996d877a9,No cancerous tissue but ISUP Grade > 0
102aaf6f71973e1fe82551918255ba58,No cancerous tissue but ISUP Grade > 0
102c1ec848392aabff3fb4df2aa3598b,No cancerous tissue but ISUP Grade > 0
1163571b3edf666ab3a1dd30686e7530,No cancerous tissue but ISUP Grade > 0
11edd2e754f196b7655508e0e3177fdf,No cancerous tissue but ISUP Grade > 0
158754df49e00760f8e4659a05e7cc0c,No cancerous tissue but ISUP Grade > 0
18566c8e26d5b14f599fc92acec008e0,No cancerous tissue but ISUP Grade > 0
1a60c75983db9d7a7d8acada5151700e,No cancerous tissue but ISUP Grade > 0
1f722fff98986499a0aea339cd05a75d,No cancerous tissue but ISUP Grade > 0
268dcbd78318c0108974c5f99e1dca78,No cancerous tissue but ISUP Grade > 0
294c41defe507592692b93bb10c33123,No cancerous tissue but ISUP Grade > 0
2a4acf0e2db5c6fab745a163af60259b,No cancerous tissue but ISUP Grade > 0
2ce127e7731155d1373bfbd0abdc368b,No cancerous tissue but ISUP Grade > 0
2e4281fa0f1f749d052579c9855476cf,No cancerous tissue but ISUP Grade > 0
3b994de767ea6fb282fe774f88f3fe3d,No cancerous tissue but ISUP Grade > 0
3c685ed0f92e30f6ffeb5cea7cef5994,No cancerous tissue but ISUP Grade > 0
3d459935dae8bbeb5bda9cfc40e4b3ab,No cancerous tissue but ISUP Grade > 0
3d667d7f5829b3d76b3b0cc52bd71719,No cancerous tissue but ISUP Grade > 0
3d7a6ed3325520d2325441bb3ede70ea,No cancerous tissue but ISUP Grade > 0
4031bad3ffbcd79f42330f3853bec9b2,No cancerous tissue but ISUP Grade > 0
44f60ac5d5d82e5c72d077e50701863d,No cancerous tissue but ISUP Grade > 0
49f0eacee68196c3e5b997ee6d82214e,No cancerous tissue but ISUP Grade > 0
501403e5c13c7b86bc9312d087a6e490,No cancerous tissue but ISUP Grade > 0
507bb5873324858d94e7ea6bd043fa66,No cancerous tissue but ISUP Grade > 0
50fb0ac6d41c214effff1c9cd462dd30,No cancerous tissue but ISUP Grade > 0
527d8fc0ea1ef55212f4f2ffd6c4ad68,No cancerous tissue but ISUP Grade > 0
5752b761672c420fc1df9cbaf860bcd6,No cancerous tissue but ISUP Grade > 0
5af447057c0eb2ca945c12c398f670f9,No cancerous tissue but ISUP Grade > 0
627aeb9327a85228458ad20ecd8d77c3,No cancerous tissue but ISUP Grade > 0
65b59d73dd788168afab76694d39529c,No cancerous tissue but ISUP Grade > 0
6ab7bc76941454c4ec71eb754f066f30,No cancerous tissue but ISUP Grade > 0
77e8a9d9718a78c7602a4cd5d1f98da5,No cancerous tissue but ISUP Grade > 0
7dd4b4c937f8c0ceb6a30e25391f45bf,No cancerous tissue but ISUP Grade > 0
7e7e6dac3271a6cad2744ae393328a36,No cancerous tissue but ISUP Grade > 0
821b7c89e5f5879c21cefcdeb0df1657,No cancerous tissue but ISUP Grade > 0
84da53ac6f8828a494a0a8c52a6cd158,No cancerous tissue but ISUP Grade > 0
896728c112dfe5f55662f5f17656e076,No cancerous tissue but ISUP Grade > 0
8a308bfd3df0d8bda517873600971a84,No cancerous tissue but ISUP Grade > 0
8be88cbd606502cf980f721d57c1c794,No cancerous tissue but ISUP Grade > 0
8d9e28e97edc6598da7df0b5b7c098d6,No cancerous tissue but ISUP Grade > 0
93f366029ac746d84ea2aea80cc998e8,No cancerous tissue but ISUP Grade > 0
9665b32251dfc1c438787d36e8b66dd0,No cancerous tissue but ISUP Grade > 0
9a9ca5c457ad34e83f7e83002c61550f,No cancerous tissue but ISUP Grade > 0
9c24ae764d87098d03faccc2e2a579d0,No cancerous tissue but ISUP Grade > 0
9d14c42db92e5ba66f97630b55e1724f,No cancerous tissue but ISUP Grade > 0
a01a079113eb9c126a407defe6571315,No cancerous tissue but ISUP Grade > 0
aa082e66a044358b7222c7e2fb499a2b,No cancerous tissue but ISUP Grade > 0
abefa7fbef36b2bcc0c67eebb672e820,No cancerous tissue but ISUP Grade > 0
b10aafff8d0a4c426090fc772b6075f0,No cancerous tissue but ISUP Grade > 0
b1a8dc23435d6fea4a7847fcf02f9374,No cancerous tissue but ISUP Grade > 0
b31da8462061d770024e293ca92e0086,No cancerous tissue but ISUP Grade > 0
b53d843700d9665439ec8791e4024d70,No cancerous tissue but ISUP Grade > 0
b5925cdedf4c9c40b4249a39bfbbe35a,No cancerous tissue but ISUP Grade > 0
b64b0fc3bbfde95fb265773a61962813,No cancerous tissue but ISUP Grade > 0
b65538bb9960f77e666ad4a6dcb6a77e,No cancerous tissue but ISUP Grade > 0
b9402571270ab62c1e0a690fd33fc9e6,No cancerous tissue but ISUP Grade > 0
bae0ff238ba5e0f675f06a72a383bcd6,No cancerous tissue but ISUP Grade > 0
bf282897514555144100efbee376bce1,No cancerous tissue but ISUP Grade > 0
c0852776d3142ce132a90c6142bd7146,No cancerous tissue but ISUP Grade > 0
c1b2ec5ced6e0232ca1cff1c559234f2,No cancerous tissue but ISUP Grade > 0
c2f90bbc5200609817a0745279582e72,No cancerous tissue but ISUP Grade > 0
c64c12966d164cd0bcc6bfef4ca95500,No cancerous tissue but ISUP Grade > 0
c867630b14137ca898056cb4eefe1696,No cancerous tissue but ISUP Grade > 0
cbad739adf8a8bf6803b77f81946f8a4,No cancerous tissue but ISUP Grade > 0
cdb7663719497428b4d9243b76da3ace,No cancerous tissue but ISUP Grade > 0
ce07aae37ab28e6276bcab332a9706c9,No cancerous tissue but ISUP Grade > 0
cfaec8e16eae41da6abd659145a865f7,No cancerous tissue but ISUP Grade > 0
d08bd91bd82152478e446b6c0aca6d4a,No cancerous tissue but ISUP Grade > 0
d14168b713f3ba30243a69837a001115,No cancerous tissue but ISUP Grade > 0
d3b6c2650c9f201f3ff4ad20faafc23a,No cancerous tissue but ISUP Grade > 0
d6b1c8ca6037b5ddca5d2086975a643b,No cancerous tissue but ISUP Grade > 0
eda25d74c2ca92594de5aab4cc100f5c,No cancerous tissue but ISUP Grade > 0
ee5e98f996430e0ba9152fafb562596e,No cancerous tissue but ISUP Grade > 0
eec44ee55b0dfc4a00a728d459a6c5bb,No cancerous tissue but ISUP Grade > 0
ef65ea2c6fcec3156ffb0034135f8d55,No cancerous tissue but ISUP Grade > 0
f1a7f32a0a9ed7c50796a10e150df72b,No cancerous tissue but ISUP Grade > 0
fe79209ab178c89a9be62bc05b63f083,No cancerous tissue but ISUP Grade > 0
ffc70bf605de30aaa936533397a29d9c,No cancerous tissue but ISUP Grade > 0
